Year,USDNo,StudentID,Race,Gender,IEP,ESOL,Lunch,PHYS1,PHYS2,PHYS3,PHYS4,PHYS5,PHYS6,PHYS7,SOC8,SOC9,SOC10,SOC11,SOC12,SOC13,SYM14,SYM15,SYM16,SYM17,SYM18,GK19,GK20,GK21,GK22,GK23,OC24,OC25,OC26,OC27,OC28,WL29,WL30,WL31,WL32,WL33,WL34,WL35,MC36,MC37,MC38,MC39,MC40,MC41,WH42,WH43,WH44,WH45,WH46,ATT47,ATT48,ATT49,ATT50,ATT51,PHYS1S,PHYS2S,PHYS3S,PHYS4S,PHYS5S,PHYS6S,PHYS7S,SOC8S,SOC9S,SOC10S,SOC11S,SOC12S,SOC13S,SYM14S,SYM15S,SYM16S,SYM17S,SYM18S,GK19S,GK20S,GK21S,GK22S,GK23S,OC24S,OC25S,OC26S,OC27S,OC28S,WL29S,WL30S,WL31S,WL32S,WL33S,WL34S,WL35S,MC36S,MC37S,MC38S,MC39S,MC40S,MC41S,WH42S,WH43S,WH44S,WH45S,WH46S,ATT47S,ATT48S,ATT49S,ATT50S,ATT51S,ESOL_Participation_Code,lunch_re,male,minority,iep_re,phys,soc,sym,gk,oc,wl,mc,wh,att,keli_s
2007,480,2120000029,hispanic/latino,female,NO IEP - Regular Education,ELL,Free Lunch,somewhat,somewhat,somewhat,mastered,mastered,somewhat,somewhat,rarely,rarely,never,often,never,sometimes,sometimes,never,rarely,never,never,none,most,sometimes,rarely,never,rarely,rarely,sometimes,never,never,some,none,rarely,rarely,no,never,never,no,no,none,none,rarely,rarely,sometimes,sometimes,rarely,sometimes,sometimes,sometimes,sometimes,sometimes,rarely,rarely,mastered,mastered,mastered,mastered,mastered,somewhat,mastered,often,often,sometimes,often,sometimes,sometimes,often,sometimes,sometimes,sometimes,sometimes,most,most,often,sometimes,often,often,often,often,sometimes,often,all,most,often,sometimes,first only,sometimes,sometimes,yes,sometimes,many,many,often,sometimes,often,often,rarely,sometimes,often,sometimes,often,often,often,sometimes,,1,0,1,0,1.2857142857,1.1666666667,0.6,1,0.8,0.4285714286,0.3333333333,1.8,1.6,2.2666666667
2007,480,2120000030,hispanic/latino,female,NO IEP - Regular Education,ELL,Free Lunch,somewhat,somewhat,mastered,mastered,mastered,somewhat,somewhat,sometimes,often,sometimes,sometimes,often,sometimes,sometimes,sometimes,sometimes,never,never,some,most,rarely,rarely,rarely,never,rarely,rarely,never,rarely,some,some,sometimes,sometimes,first only,never,never,sometimes,no,some,some,never,rarely,sometimes,sometimes,sometimes,sometimes,often,sometimes,sometimes,sometimes,sometimes,sometimes,mastered,mastered,mastered,mastered,mastered,mastered,mastered,often,often,often,often,often,often,often,rarely,often,rarely,rarely,some,most,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,rarely,rarely,some,some,often,often,first only,sometimes,sometimes,yes,no,some,many,sometimes,sometimes,often,often,often,often,often,often,often,often,sometimes,sometimes,,1,0,1,0,1.4285714286,2.3333333333,1.2,1.2,0.6,1,0.6666666667,2.2,2,2
2007,480,2120000034,white,female,NO IEP - Regular Education,English Speaking,Free Lunch,somewhat,mastered,somewhat,mastered,somewhat,somewhat,somewhat,often,often,sometimes,sometimes,sometimes,sometimes,sometimes,rarely,sometimes,rarely,rarely,some,most,sometimes,sometimes,sometimes,rarely,rarely,rarely,rarely,rarely,some,some,often,sometimes,first only,sometimes,rarely,yes,sometimes,some,many,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,mastered,mastered,mastered,mastered,mastered,mastered,mastered,often,sometimes,often,often,often,sometimes,sometimes,often,often,often,often,some,most,often,often,often,sometimes,sometimes,rarely,sometimes,sometimes,all,all,often,often,both,sometimes,sometimes,yes,yes,many,many,sometimes,often,often,often,often,often,often,often,often,often,often,often,,1,0,0,0,1.2857142857,2.3333333333,1.4,1.8,1,1.5714285714,1.6666666667,2,2,2.4444444444
2007,480,2120000040,,female,,,,none,mastered,somewhat,mastered,mastered,mastered,somewhat,sometimes,sometimes,often,never,sometimes,sometimes,rarely,rarely,sometimes,never,never,some,some,rarely,rarely,never,often,often,sometimes,rarely,rarely,none,none,rarely,rarely,no,never,never,yes,sometimes,none,many,sometimes,sometimes,never,sometimes,often,sometimes,sometimes,sometimes,sometimes,sometimes,often,sometimes,mastered,mastered,mastered,mastered,mastered,mastered,mastered,often,often,sometimes,often,often,often,often,sometimes,often,sometimes,sometimes,most,most,sometimes,often,often,often,often,sometimes,often,often,all,most,often,often,both,sometimes,sometimes,yes,sometimes,many,many,sometimes,often,often,often,often,sometimes,often,often,often,often,often,sometimes,,,0,,,1.4285714286,1.8333333333,0.8,0.8,2,0.2857142857,1.5,1.8,2.2,2.4222222222
2007,480,2120000041,asian,male,NO IEP - Regular Education,ELL,Regular Priced Lunch,mastered,mastered,somewhat,somewhat,mastered,none,none,sometimes,sometimes,rarely,never,often,often,sometimes,never,rarely,never,never,some,none,sometimes,sometimes,never,sometimes,often,rarely,sometimes,rarely,some,none,never,sometimes,first only,rarely,never,no,no,none,none,sometimes,sometimes,sometimes,often,sometimes,often,often,sometimes,often,sometimes,sometimes,rarely,mastered,mastered,mastered,mastered,mastered,somewhat,mastered,often,often,often,often,often,often,often,sometimes,often,sometimes,often,most,most,often,often,often,often,often,sometimes,sometimes,often,all,most,often,often,both,sometimes,sometimes,yes,yes,many,many,often,often,often,often,often,sometimes,often,often,often,often,often,sometimes,,0,1,1,0,1.1428571429,1.8333333333,0.6,1,1.8,0.7142857143,0.6666666667,2.6,2,2.4666666667
2007,480,2120000043,hispanic/latino,female,NO IEP - Regular Education,ELL,Reduced Price Lunch,somewhat,somewhat,mastered,mastered,mastered,none,none,sometimes,sometimes,never,sometimes,often,sometimes,sometimes,sometimes,often,never,1.75,some,most,rarely,sometimes,never,rarely,never,rarely,never,never,some,none,sometimes,rarely,no,never,never,no,no,none,none,rarely,never,rarely,sometimes,sometimes,sometimes,often,sometimes,rarely,sometimes,often,rarely,mastered,mastered,mastered,mastered,mastered,somewhat,mastered,often,often,sometimes,sometimes,often,often,often,often,often,sometimes,sometimes,most,most,sometimes,often,often,often,often,sometimes,sometimes,sometimes,most,most,often,often,both,sometimes,sometimes,yes,sometimes,many,many,sometimes,often,often,often,sometimes,often,often,often,often,often,often,sometimes,,1,0,1,0,1.1428571429,1.8333333333,1.75,1.2,0.4,0.5714285714,0.1666666667,2,1.8,2.3555555556
2007,480,2120000044,hispanic/latino,female,NO IEP - Regular Education,ELL,Free Lunch,none,none,somewhat,somewhat,mastered,mastered,none,rarely,rarely,never,never,sometimes,never,rarely,never,rarely,never,never,some,some,rarely,never,never,never,never,never,never,never,none,none,rarely,rarely,no,never,never,no,no,none,none,never,never,never,rarely,sometimes,rarely,never,rarely,rarely,rarely,sometimes,never,mastered,mastered,mastered,mastered,mastered,mastered,mastered,often,often,sometimes,sometimes,often,often,often,sometimes,often,sometimes,rarely,most,most,often,sometimes,often,often,often,sometimes,sometimes,sometimes,all,most,often,sometimes,first only,sometimes,sometimes,yes,sometimes,many,many,sometimes,often,often,sometimes,often,often,often,often,sometimes,often,sometimes,sometimes,,1,0,1,0,0.8571428571,0.6666666667,0.4,0.6,0,0.2857142857,0,0.8,1,2.2666666667
2007,480,2120000045,african american,female,NO IEP - Regular Education,English Speaking,Regular Priced Lunch,somewhat,somewhat,mastered,mastered,mastered,somewhat,somewhat,often,often,often,often,often,often,often,sometimes,sometimes,rarely,never,some,most,rarely,rarely,rarely,often,often,often,sometimes,often,some,some,often,sometimes,first only,rarely,rarely,yes,no,some,many,rarely,sometimes,often,often,often,often,often,often,often,often,sometimes,sometimes,mastered,mastered,mastered,mastered,mastered,mastered,mastered,often,often,often,often,often,often,often,sometimes,sometimes,sometimes,sometimes,some,most,sometimes,sometimes,sometimes,often,often,often,sometimes,often,most,most,often,often,first only,sometimes,sometimes,yes,sometimes,some,many,often,sometimes,often,sometimes,sometimes,often,often,often,often,often,sometimes,often,,0,0,1,0,1.4285714286,3,1.6,1.2,2.8,1.4285714286,1.3333333333,3,2.6,2.2444444444
2007,480,2120000047,asian,male,NO IEP - Regular Education,ELL,Regular Priced Lunch,somewhat,somewhat,somewhat,somewhat,mastered,none,somewhat,rarely,sometimes,often,sometimes,sometimes,often,sometimes,rarely,often,never,rarely,some,most,sometimes,often,sometimes,often,often,often,often,often,some,none,rarely,sometimes,no,rarely,rarely,yes,sometimes,some,many,sometimes,often,,,,,,sometimes,sometimes,often,often,sometimes,mastered,mastered,mastered,mastered,mastered,somewhat,mastered,sometimes,sometimes,often,sometimes,sometimes,often,sometimes,often,often,often,often,most,most,often,often,often,often,often,often,often,often,all,most,sometimes,sometimes,,sometimes,sometimes,yes,yes,many,many,often,often,often,sometimes,sometimes,often,often,sometimes,rarely,often,often,sometimes,,0,1,1,0,1,2.1666666667,1.4,2,3,0.8571428571,1.8333333333,,2.4,2.4090909091
2007,480,2120000052,hispanic/latino,female,NO IEP - Regular Education,ELL,Reduced Price Lunch,mastered,mastered,mastered,mastered,mastered,somewhat,mastered,often,often,sometimes,sometimes,often,often,sometimes,sometimes,sometimes,sometimes,rarely,some,most,sometimes,sometimes,sometimes,often,often,often,sometimes,often,most,some,often,sometimes,first only,rarely,rarely,yes,yes,some,many,sometimes,sometimes,often,often,sometimes,often,often,often,sometimes,often,sometimes,sometimes,mastered,mastered,mastered,mastered,mastered,mastered,mastered,often,often,often,often,often,often,often,often,often,often,often,some,most,often,often,often,often,often,often,often,often,all,all,often,often,both,sometimes,sometimes,yes,yes,many,many,often,often,often,often,often,often,often,often,often,often,often,often,,1,0,1,0,1.8571428571,2.6666666667,1.8,1.8,2.8,1.5714285714,1.8333333333,2.8,2.4,2.6222222222
2007,480,2120000056,african american,male,NO IEP - Regular Education,English Speaking,Reduced Price Lunch,somewhat,somewhat,mastered,mastered,mastered,somewhat,somewhat,often,often,sometimes,sometimes,sometimes,often,often,sometimes,sometimes,rarely,rarely,some,most,sometimes,sometimes,rarely,often,often,often,sometimes,often,some,some,sometimes,sometimes,first only,rarely,rarely,sometimes,no,some,many,sometimes,sometimes,often,sometimes,sometimes,sometimes,often,sometimes,sometimes,sometimes,sometimes,sometimes,mastered,mastered,mastered,mastered,mastered,mastered,somewhat,often,often,often,often,often,often,often,often,sometimes,sometimes,rarely,most,most,sometimes,sometimes,sometimes,often,often,often,often,often,some,some,often,often,first only,sometimes,sometimes,yes,yes,some,many,often,sometimes,often,often,often,often,often,often,often,often,sometimes,often,,1,1,1,0,1.4285714286,2.5,1.8,1.6,2.8,1.2857142857,1.3333333333,2.4,2,2.2888888889
2007,480,2120000057,,female,,,,somewhat,none,somewhat,mastered,none,none,none,rarely,sometimes,never,never,sometimes,rarely,rarely,never,rarely,never,never,none,none,never,rarely,never,never,rarely,never,never,never,none,none,rarely,never,no,never,never,no,no,none,none,never,never,rarely,rarely,never,sometimes,rarely,sometimes,never,rarely,rarely,never,mastered,mastered,mastered,mastered,mastered,somewhat,somewhat,sometimes,sometimes,rarely,sometimes,sometimes,sometimes,sometimes,sometimes,often,rarely,rarely,most,most,sometimes,sometimes,often,rarely,rarely,sometimes,rarely,rarely,most,some,sometimes,rarely,first only,rarely,rarely,yes,no,some,many,sometimes,rarely,sometimes,sometimes,sometimes,rarely,sometimes,sometimes,rarely,sometimes,rarely,never,,,0,,,0.5714285714,1,0.4,0.2,0.2,0.1428571429,0,1,0.8,1.5555555556
2007,480,2120000058,hispanic/latino,male,NO IEP - Regular Education,ELL,Reduced Price Lunch,none,none,mastered,mastered,none,none,none,rarely,never,rarely,sometimes,never,0.8,rarely,never,rarely,never,never,some,some,rarely,sometimes,never,never,never,never,never,never,some,none,rarely,sometimes,first only,never,never,yes,sometimes,none,many,never,rarely,rarely,rarely,sometimes,rarely,rarely,rarely,rarely,sometimes,sometimes,never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0.5714285714,0.8,0.4,1,0,0.7142857143,1,1.2,1.2,
2007,480,2120000060,hispanic/latino,female,NO IEP - Regular Education,ELL,Free Lunch,none,none,somewhat,mastered,somewhat,none,none,rarely,rarely,rarely,never,sometimes,rarely,sometimes,never,rarely,never,never,some,none,rarely,rarely,rarely,sometimes,sometimes,rarely,never,never,none,none,rarely,rarely,no,never,never,no,no,none,some,never,never,rarely,sometimes,often,sometimes,sometimes,often,sometimes,sometimes,often,rarely,mastered,mastered,mastered,mastered,mastered,somewhat,somewhat,sometimes,often,sometimes,rarely,sometimes,sometimes,often,sometimes,often,rarely,sometimes,most,most,sometimes,often,often,often,often,rarely,rarely,rarely,most,some,sometimes,sometimes,first only,sometimes,rarely,yes,sometimes,many,many,sometimes,sometimes,sometimes,sometimes,often,often,often,often,often,often,often,sometimes,,1,0,1,0,0.5714285714,1,0.6,0.8,1,0.2857142857,0.1666666667,2,2.2,2.0666666667
2008,457,3120000001,,,,,,mastered,somewhat,mastered,mastered,mastered,none,mastered,often,often,often,sometimes,often,sometimes,sometimes,sometimes,often,never,never,none,some,rarely,rarely,sometimes,sometimes,often,often,sometimes,sometimes,some,some,sometimes,sometimes,first only,sometimes,rarely,sometimes,no,some,some,rarely,often,sometimes,sometimes,rarely,sometimes,sometimes,sometimes,sometimes,often,rarely,sometimes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5714285714,2.6666666667,1.4,1,2.4,1.4285714286,1.1666666667,1.8,2,
2008,457,3120000004,hispanic/latino,male,NO IEP - Regular Education,ELL,Free Lunch,mastered,mastered,mastered,mastered,mastered,somewhat,mastered,often,often,sometimes,sometimes,often,often,sometimes,sometimes,often,rarely,never,some,most,often,sometimes,often,often,often,often,often,often,some,some,sometimes,sometimes,first only,sometimes,sometimes,yes,no,some,some,sometimes,often,often,often,sometimes,sometimes,sometimes,often,sometimes,often,sometimes,sometimes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,1.8571428571,2.6666666667,1.6,2.2,3,1.5714285714,1.5,2.4,2.4,
2008,457,3120000005,hispanic/latino,male,NO IEP - Regular Education,ELL,Regular Priced Lunch,mastered,somewhat,somewhat,mastered,somewhat,mastered,somewhat,often,often,sometimes,sometimes,sometimes,rarely,sometimes,rarely,sometimes,never,never,none,some,rarely,rarely,often,sometimes,sometimes,rarely,rarely,rarely,some,some,sometimes,sometimes,no,rarely,never,no,no,none,some,rarely,sometimes,rarely,sometimes,sometimes,often,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,mastered,mastered,mastered,mastered,somewhat,mastered,mastered,often,often,often,sometimes,often,often,often,sometimes,often,rarely,rarely,some,most,sometimes,sometimes,often,sometimes,sometimes,sometimes,sometimes,sometimes,some,some,often,sometimes,first only,rarely,rarely,sometimes,sometimes,some,many,sometimes,often,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,,0,1,1,0,1.4285714286,2.1666666667,1,1.2,1.4,1,0.6666666667,2,2,1.8444444444
2008,457,3120000006,hispanic/latino,male,NO IEP - Regular Education,ELL,Reduced Price Lunch,somewhat,somewhat,mastered,somewhat,somewhat,somewhat,somewhat,often,sometimes,sometimes,rarely,rarely,rarely,rarely,never,sometimes,never,never,none,some,rarely,sometimes,rarely,never,rarely,never,never,never,some,some,rarely,rarely,first only,rarely,never,sometimes,no,some,some,never,sometimes,rarely,sometimes,sometimes,sometimes,sometimes,often,sometimes,sometimes,sometimes,sometimes,mastered,mastered,mastered,mastered,mastered,mastered,mastered,often,often,often,often,often,sometimes,often,sometimes,often,often,sometimes,some,most,sometimes,often,sometimes,sometimes,often,sometimes,sometimes,sometimes,all,some,often,often,both,often,sometimes,yes,yes,many,many,sometimes,often,sometimes,often,often,often,often,often,often,often,often,sometimes,,1,1,1,0,1.1428571429,1.6666666667,0.6,1,0.2,0.8571428571,0.8333333333,1.8,2.2,2.3555555556
2008,457,3120000008,hispanic/latino,male,NO IEP - Regular Education,ELL,Regular Priced Lunch,mastered,mastered,mastered,mastered,mastered,mastered,mastered,often,often,often,often,often,often,often,sometimes,often,sometimes,sometimes,some,most,sometimes,often,often,often,often,sometimes,sometimes,sometimes,most,most,often,sometimes,first only,sometimes,sometimes,yes,no,some,many,sometimes,often,often,often,often,often,often,often,often,often,often,often,mastered,mastered,mastered,mastered,mastered,mastered,mastered,often,often,often,often,often,often,often,sometimes,often,rarely,rarely,some,most,often,often,often,often,often,often,often,often,most,most,often,often,both,sometimes,sometimes,yes,sometimes,many,many,sometimes,often,often,often,often,often,often,often,often,often,often,often,,0,1,1,0,2,3,2.4,2.2,2.4,2,1.6666666667,3,3,2.4222222222
2008,457,3120000009,hispanic/latino,female,NO IEP - Regular Education,English Speaking,Regular Priced Lunch,mastered,mastered,mastered,mastered,mastered,mastered,mastered,often,often,often,often,often,often,often,sometimes,often,sometimes,never,some,most,sometimes,often,often,often,often,often,often,often,none,none,often,sometimes,no,sometimes,sometimes,yes,no,some,many,sometimes,often,often,often,often,often,often,often,often,often,often,often,mastered,mastered,mastered,mastered,mastered,mastered,mastered,often,often,often,often,often,often,often,often,often,often,sometimes,some,most,often,often,often,often,often,often,often,often,all,all,often,often,first only,sometimes,sometimes,yes,sometimes,many,many,often,often,often,often,often,often,often,often,often,often,often,often,,0,0,1,0,2,3,2,2.2,3,1.2857142857,1.6666666667,3,3,2.5555555556
2008,457,3120000012,hispanic/latino,male,NO IEP - Regular Education,ELL,Free Lunch,somewhat,none,somewhat,mastered,somewhat,somewhat,somewhat,often,often,often,sometimes,sometimes,sometimes,rarely,never,rarely,never,never,none,some,rarely,rarely,rarely,sometimes,often,rarely,rarely,rarely,none,none,rarely,rarely,no,never,never,no,no,none,some,rarely,rarely,rarely,sometimes,sometimes,often,sometimes,often,sometimes,sometimes,sometimes,rarely,somewhat,somewhat,somewhat,mastered,mastered,somewhat,,often,often,sometimes,sometimes,sometimes,often,sometimes,never,sometimes,never,never,none,some,rarely,sometimes,sometimes,sometimes,often,sometimes,rarely,rarely,most,some,sometimes,sometimes,first only,never,never,yes,no,some,some,sometimes,sometimes,sometimes,sometimes,often,often,often,sometimes,sometimes,often,sometimes,rarely,,1,1,1,0,1,2.5,0.4,0.8,1.6,0.2857142857,0.5,2,2,1.5
